,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20
0,0,0,7,1,14,1,20,1,30,1,40,1,44,1,49,1,54,1,61,1,72,1,80,1,83,3,88,3,92,3,102,4,106,5,112,5,126,5,130,5,145,5
0,0,0,0,1,12,1,16,1,25,1,28,3,29,3,32,3,35,3,44,4,46,4,51,4,58,4,64,4,67,5,72,5,76,5,93,5,97,7,101,8,114,8
0,0,0,3,0,11,0,28,0,35,0,37,0,48,0,54,0,56,1,64,2,72,2,79,2,90,2,92,2,104,2,115,2,118,3,137,3,158,3,167,3,183,3
0,0,0,5,0,6,1,11,1,17,1,26,1,33,1,35,1,46,1,55,2,64,2,69,2,74,2,86,2,99,2,115,2,125,2,135,4,140,5,160,5,165,6
0,0,0,3,0,18,0,24,0,31,0,42,0,48,0,57,0,62,1,68,1,76,1,81,1,88,1,96,1,104,2,109,2,122,2,135,2,157,2,172,3,180,4
0,0,0,1,0,8,2,10,2,10,3,21,3,34,3,39,3,43,3,46,4,57,4,63,4,72,6,75,6,79,6,88,6,92,7,100,7,116,8,124,10,124,10
0,0,0,13,0,19,0,23,0,32,0,42,0,48,0,53,0,63,0,70,0,78,0,84,0,89,1,97,1,101,1,106,2,118,2,128,3,131,4,147,4,159,5
0,0,0,1,0,7,0,21,0,25,1,29,1,35,1,44,1,54,1,63,2,70,2,73,3,78,3,86,3,96,3,99,6,109,7,112,7,127,7,150,7,157,9
0,0,0,1,0,16,0,21,0,34,0,42,0,43,1,49,2,52,2,63,2,67,2,72,2,76,3,84,3,91,3,94,4,105,4,116,4,122,5,137,5,152,5
0,0,0,2,0,5,1,15,3,16,3,17,4,25,4,30,4,33,4,41,4,42,5,49,6,62,6,66,6,71,6,75,7,81,7,86,7,93,7,105,7,119,8
0,0,0,3,0,11,0,22,0,29,0,42,0,58,0,61,0,69,1,72,1,88,1,96,1,109,1,114,1,117,2,125,2,132,3,144,3,153,3,160,3,179,3
0,0,0,5,0,11,0,15,0,25,0,34,1,39,1,48,1,50,1,56,1,60,1,69,1,83,2,94,2,104,2,116,2,123,2,131,2,150,2,160,2,169,4
0,0,0,2,0,6,0,16,1,17,1,29,1,36,1,42,1,45,1,48,3,55,3,69,3,76,3,79,3,88,3,92,4,102,4,105,5,115,8,117,9,123,9
0,0,0,11,0,20,0,27,0,33,0,44,0,47,1,49,2,55,4,57,4,65,4,68,4,73,5,82,5,89,5,89,6,91,8,100,8,107,9,115,9,119,9
0,0,0,5,0,10,0,10,1,14,1,25,1,31,2,34,2,47,2,60,2,66,3,70,3,74,3,81,3,90,3,101,4,108,5,110,7,112,8,114,9,117,10
0,0,0,2,0,6,0,7,0,12,1,22,1,24,2,35,2,43,2,53,2,57,2,70,2,74,2,87,2,95,2,107,2,118,2,120,3,135,3,149,4,161,4
0,0,0,9,0,20,0,28,0,37,0,47,0,48,0,57,0,61,0,68,0,77,0,83,1,91,1,103,1,116,1,124,1,128,2,142,2,159,3,179,3,185,4
0,0,0,8,0,9,0,11,1,19,1,32,1,42,1,47,1,54,2,65,2,72,2,79,2,87,2,94,2,107,3,109,3,117,4,131,4,131,4,131,4,131,4
0,0,0,4,0,6,0,13,0,20,1,26,1,34,1,37,1,46,1,53,1,58,1,63,1,77,2,83,2,88,2,96,2,111,2,126,2,136,3,157,3,165,5
0,0,0,1,1,2,1,5,1,14,1,23,1,32,1,37,1,42,2,52,2,53,3,59,4,68,4,71,4,76,4,82,5,89,5,97,5,104,5,112,6,135,6
0,0,0,2,0,9,0,28,0,39,1,48,1,55,1,58,1,66,1,74,1,79,2,85,2,88,2,105,2,123,2,132,2,137,3,142,3,156,3,161,3,171,4
0,0,0,10,0,19,0,27,0,41,0,53,0,68,0,77,0,84,1,89,2,91,2,100,2,106,2,122,2,126,3,129,5,133,5,144,5,150,6,157,7,162,8
0,0,0,8,0,17,0,28,0,40,0,47,0,53,0,63,0,70,0,94,0,105,0,120,0,127,1,138,1,145,1,154,1,171,1,181,2,187,3,187,3,187,3
0,0,0,7,0,13,0,30,0,37,1,49,1,61,2,65,2,74,2,78,2,90,2,102,2,106,2,118,2,127,2,133,3,136,4,142,4,156,4,168,4,175,6
0,0,0,5,0,10,0,18,0,24,0,29,1,34,1,42,2,50,2,53,2,63,2,63,3,66,4,69,4,73,5,76,5,83,5,91,5,96,5,98,7,104,8
0,0,0,0,1,6,1,11,1,15,1,24,1,32,1,37,2,40,3,44,3,51,3,56,3,60,3,65,3,71,3,80,3,87,3,95,4,99,5,103,7,114,10
0,0,0,10,0,15,0,21,0,28,1,36,2,38,2,43,2,53,2,58,2,71,2,80,2,86,2,92,2,101,2,113,3,121,3,122,4,131,4,158,5,166,6
0,0,0,0,0,3,0,14,0,27,1,34,1,52,1,56,1,65,1,82,1,88,1,91,1,104,1,114,1,118,1,125,2,136,2,148,2,171,2,180,2,192,3
0,0,0,7,0,15,0,18,0,22,0,46,0,52,1,57,2,60,2,68,2,72,2,85,2,92,2,106,2,114,2,123,3,138,3,149,3,160,4,169,6,173,8
0,0,0,8,0,13,0,15,0,21,0,22,1,27,1,32,1,38,1,40,2,45,2,49,2,60,2,80,2,91,2,101,2,107,2,113,3,117,4,127,4,136,4
0,0,0,2,1,6,2,9,2,15,2,28,2,36,2,40,2,48,2,58,2,69,2,78,2,87,3,95,3,100,3,115,3,128,3,141,4,146,5,156,5,167,5
0,0,0,5,0,7,0,11,0,23,1,26,1,38,1,44,1,51,1,61,2,67,2,68,3,73,4,80,4,82,4,88,4,98,5,115,5,121,5,130,5,143,5
0,0,0,3,0,11,0,22,1,25,1,37,1,42,2,48,2,52,3,57,3,68,3,72,3,83,4,86,4,91,5,95,5,105,5,116,5,126,5,132,6,146,9
0,0,0,6,0,10,0,17,0,26,0,34,0,37,0,50,0,58,0,68,0,75,0,78,1,83,2,96,2,103,2,108,3,115,4,121,5,124,7,126,9,133,9
0,0,0,3,0,24,0,28,0,33,0,61,0,62,0,80,0,109,0,124,0,128,0,140,0,151,0,161,0,168,1,196,1,201,1,219,2,234,2,253,3,263,5
0,0,0,9,0,17,0,24,0,34,0,36,0,53,0,56,0,63,1,68,1,76,1,81,1,86,2,88,2,97,2,103,2,119,2,130,3,148,3,165,3,171,4
0,0,0,26,0,36,1,46,1,48,1,54,1,61,1,65,1,68,2,74,2,81,2,88,2,93,3,102,3,111,3,112,3,125,3,133,3,146,4,156,4,159,6
0,0,0,6,1,12,2,13,2,28,2,37,3,40,3,49,3,53,3,57,3,62,4,67,4,77,4,82,4,88,4,96,4,100,5,115,5,126,6,143,6,159,6
0,0,0,5,0,5,0,15,0,23,0,33,0,45,0,50,1,60,1,64,1,72,2,76,2,85,3,98,3,103,3,111,4,120,4,126,4,129,5,131,6,149,6
0,0,0,2,1,7,3,14,3,15,4,19,5,29,5,38,6,46,6,57,6,64,6,70,6,74,6,83,6,87,6,92,7,99,7,108,7,118,8,127,9,144,9
0,0,0,7,0,12,0,28,0,31,1,38,1,52,1,59,1,67,1,86,1,97,1,106,2,110,3,119,3,125,3,143,3,151,3,168,3,170,6,186,6,194,7
0,0,0,6,0,11,0,25,0,40,0,49,0,67,0,72,0,86,0,96,0,103,0,106,1,114,1,127,1,139,1,151,1,158,2,168,2,179,2,188,2,200,3
0,0,0,3,0,8,0,17,0,20,0,24,1,37,1,46,1,62,1,67,1,68,2,70,3,80,3,92,3,97,4,101,4,111,4,124,4,130,4,151,4,164,5
0,0,0,13,0,22,0,39,0,44,1,49,1,55,1,61,1,66,2,70,2,75,2,91,2,99,3,99,3,112,3,116,3,123,4,137,4,144,4,149,6,171,6
0,0,0,2,0,10,0,13,1,16,1,28,1,36,1,39,1,44,2,48,2,59,2,65,2,80,3,93,3,98,3,102,3,114,3,128,3,139,3,147,3,174,3
0,0,0,6,0,6,0,7,1,10,1,26,1,29,2,34,2,41,2,46,2,55,2,61,2,68,2,81,2,93,2,102,2,114,3,121,3,138,3,150,3,164,3
0,0,0,6,0,10,0,19,0,31,0,32,2,41,2,42,2,49,2,53,2,60,2,69,2,74,4,80,4,84,4,89,4,95,4,100,4,108,4,113,4,129,4
0,0,0,5,1,15,1,17,2,20,2,29,2,37,3,42,3,49,4,50,5,50,5,54,5,60,5,65,5,76,5,83,5,91,6,106,6,110,6,120,7,136,7
0,0,0,3,0,10,0,22,0,27,1,32,1,36,1,44,1,49,1,55,1,69,1,82,1,91,3,99,3,107,3,116,3,132,3,150,3,161,3,174,4,186,4
0,0,0,8,0,9,0,15,0,20,0,23,0,30,0,40,1,46,1,59,1,75,1,90,1,96,2,99,2,111,2,119,2,130,3,142,3,154,3,161,3,187,3
0,0,0,5,0,8,0,20,0,26,1,28,2,34,2,39,2,47,2,62,2,71,2,75,3,79,4,90,4,97,4,102,4,108,4,115,4,119,5,123,5,132,6
0,0,0,4,0,4,0,12,0,20,1,23,1,26,1,32,1,34,2,38,2,43,2,52,3,56,5,61,5,66,5,70,6,72,6,74,7,78,8,80,9,80,10
0,0,0,7,0,12,0,15,0,22,0,26,1,31,1,37,1,40,1,49,1,52,1,58,1,69,1,79,1,89,1,111,1,126,1,130,1,150,1,164,3,174,5
0,0,0,9,0,16,0,30,0,43,0,50,0,61,0,66,0,74,0,80,0,92,0,97,1,102,1,113,1,124,2,125,2,133,3,142,3,151,3,165,3,178,4
0,0,0,7,0,12,0,17,1,25,1,32,1,40,1,45,1,50,2,56,2,62,2,64,3,67,3,80,3,84,3,98,3,116,3,135,3,144,4,155,5,161,6
0,0,0,11,0,21,1,22,2,24,2,41,2,42,2,46,2,48,3,53,3,55,3,70,3,78,4,84,4,93,4,101,4,104,4,116,4,128,4,140,4,154,4
0,0,0,0,0,11,0,13,0,33,0,38,0,41,0,50,0,59,0,63,0,69,0,77,0,84,1,93,1,101,2,106,2,119,2,130,2,135,5,145,6,170,6
0,0,0,0,0,11,0,13,0,26,0,44,0,50,1,55,1,65,1,79,1,91,1,104,1,111,1,116,1,124,1,136,1,152,1,177,1,193,3,203,3,223,3
0,0,0,1,1,6,1,11,1,24,1,28,1,37,1,51,1,58,1,65,1,74,1,85,1,93,1,100,1,104,2,107,3,120,3,127,3,134,3,137,5,145,6
0,0,0,4,0,17,0,28,0,35,0,44,0,50,1,52,2,54,2,60,2,66,2,73,2,75,3,85,3,90,4,96,4,99,5,116,5,126,5,137,6,152,6
0,0,0,1,0,6,1,16,1,23,1,32,2,40,2,48,2,55,2,65,2,74,2,79,2,83,2,89,2,92,3,99,3,106,3,124,3,148,3,160,3,183,4
0,0,0,1,0,12,0,14,1,18,1,29,2,36,2,46,2,50,2,54,2,58,2,72,2,78,3,84,3,85,5,88,5,94,5,99,5,101,6,107,6,112,8
0,0,0,4,0,15,0,23,0,28,0,29,1,37,2,48,2,51,4,52,5,56,5,64,5,71,5,76,5,89,5,98,6,104,6,114,6,128,6,142,7,150,7
0,0,0,3,0,5,0,11,0,14,0,16,1,22,1,28,1,42,1,47,2,54,2,57,2,63,2,70,2,76,3,84,3,96,4,102,5,105,6,109,8,115,9
0,0,0,3,0,7,0,16,0,22,0,26,0,37,0,44,0,59,0,66,0,75,0,82,0,86,3,89,3,94,3,100,3,105,3,113,3,116,4,130,4,141,4
0,0,0,6,1,10,1,22,1,22,2,32,2,40,2,45,3,50,3,51,3,54,3,70,3,75,3,82,3,86,5,90,6,93,6,99,6,106,7,115,7,120,7
0,0,0,19,0,31,0,36,0,39,1,44,1,52,1,63,1,70,1,77,1,87,1,98,1,104,2,111,2,116,2,131,2,145,2,152,2,164,2,169,3,178,3
0,0,0,6,0,16,0,30,0,34,0,39,0,42,1,45,1,50,1,57,1,72,1,89,1,94,2,97,2,98,2,112,2,116,2,125,2,143,2,154,2,170,4
0,0,0,5,0,9,0,11,0,20,0,30,0,47,0,61,0,63,1,69,1,71,2,77,3,88,3,92,3,100,3,109,3,125,3,131,4,142,4,160,4,168,4
0,0,0,2,0,10,0,25,0,27,1,35,1,49,1,60,1,66,1,73,1,81,1,94,1,105,3,110,3,123,3,132,3,139,4,147,5,155,6,162,6,166,8
0,0,0,3,0,11,0,18,0,23,0,41,0,58,0,67,0,73,0,77,0,88,0,96,0,108,1,115,1,125,1,133,1,140,2,145,3,157,3,169,3,190,3
0,0,0,3,0,4,2,5,3,8,3,17,3,21,3,30,3,34,3,40,3,48,3,51,4,61,4,69,4,83,4,90,4,104,4,111,5,122,5,129,7,136,9
0,0,0,11,0,16,0,25,0,32,0,37,0,40,1,48,1,54,1,71,1,74,2,86,2,91,3,93,3,97,4,107,4,121,4,130,4,140,4,164,4,172,5
0,0,0,6,0,17,0,33,0,46,0,66,0,76,1,90,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2,106,2
0,0,0,5,0,10,0,17,0,20,0,27,1,33,1,42,1,47,2,52,2,56,2,60,3,66,3,74,3,80,3,89,3,95,4,100,5,111,5,121,6,130,7
0,0,0,6,0,18,0,27,0,29,0,39,0,47,0,52,0,55,1,63,1,69,1,84,1,94,1,107,1,114,1,125,1,137,1,151,1,161,1,173,1,192,1
0,0,0,2,1,3,1,6,2,12,2,21,2,27,2,31,2,38,2,42,2,48,2,55,3,57,3,62,3,67,3,77,3,88,4,104,4,113,6,122,6,132,7
0,0,0,4,0,11,0,20,0,23,0,33,0,42,0,44,1,54,1,61,2,65,3,73,3,87,4,93,4,101,4,104,4,110,6,119,6,132,6,147,6,165,6
0,0,0,8,1,11,2,16,2,18,3,25,3,34,3,40,3,45,3,50,3,58,4,65,4,74,4,84,4,90,4,100,4,106,5,112,5,129,6,135,7,148,9
0,0,0,14,0,25,0,35,1,45,1,52,1,62,1,71,1,77,1,80,2,86,3,90,3,100,4,107,4,115,4,123,4,134,4,154,4,166,5,190,5,198,5
0,0,0,0,0,0,1,6,1,8,2,12,2,18,2,22,2,24,2,24,3,26,4,30,4,33,4,38,4,42,5,46,5,51,6,53,7,59,7,68,8,73,8
0,0,0,4,0,7,0,15,1,24,1,31,1,40,1,47,2,58,2,63,3,67,3,72,3,83,3,86,3,96,3,107,3,121,3,124,4,132,4,139,4,145,6
0,0,0,7,0,9,0,16,0,17,0,29,0,30,1,38,1,48,1,52,1,60,1,68,1,76,2,79,2,83,3,87,3,95,3,103,3,107,4,112,5,122,5
0,0,0,5,1,19,1,25,1,32,1,39,1,48,1,58,1,73,1,76,2,84,2,92,2,98,3,108,3,116,3,120,4,133,4,141,4,146,5,157,5,168,5
0,0,0,4,1,10,1,28,1,37,1,51,1,57,1,59,1,73,1,90,2,99,2,102,3,109,4,114,4,116,4,126,5,136,5,146,5,152,7,160,7,168,7
0,0,0,3,0,14,0,21,1,32,1,38,1,46,1,55,1,63,1,69,1,77,1,83,2,88,2,95,2,98,2,108,2,114,4,121,4,130,4,134,5,145,7
0,0,0,7,1,9,2,13,2,18,2,25,2,30,3,37,3,40,4,44,4,47,4,55,4,59,4,67,4,73,4,76,4,87,4,95,4,101,5,109,7,116,8
0,0,0,7,0,11,0,18,0,28,0,39,0,50,0,60,0,64,0,69,0,78,0,92,0,99,1,116,1,123,1,139,1,152,2,161,2,165,5,168,5,172,5
0,0,0,6,0,7,1,10,1,13,2,19,2,23,3,27,3,38,3,44,3,50,3,51,4,56,4,59,4,65,4,75,4,81,4,90,4,102,4,107,5,115,6
0,0,0,6,0,11,0,14,1,19,1,28,1,30,1,39,1,46,2,53,3,59,3,62,3,77,4,86,4,91,4,102,4,106,5,119,5,128,5,134,6,145,6
0,0,0,7,1,9,1,15,1,20,1,30,1,35,1,45,1,49,2,64,2,72,2,79,2,92,2,100,2,103,2,112,2,119,2,133,2,145,2,155,2,163,3
0,0,0,10,0,18,0,24,0,30,1,38,2,48,3,55,4,60,4,66,5,70,5,78,5,86,6,92,6,94,6,96,6,99,7,105,7,115,7,118,7,130,9
0,0,0,3,0,7,0,17,0,24,0,27,0,41,0,50,1,59,1,74,2,79,2,97,2,104,2,117,2,130,3,137,4,139,6,146,6,157,6,169,6,195,6
0,0,0,19,0,24,0,25,0,32,0,45,0,56,0,63,1,65,1,69,1,78,1,86,1,90,2,109,2,111,2,115,3,122,3,132,3,152,3,165,3,170,3
0,0,0,8,0,13,1,15,1,23,2,26,3,30,3,34,3,39,3,49,3,61,3,65,3,82,3,98,3,104,4,109,4,117,4,125,4,136,4,143,6,152,7
0,0,0,5,0,22,0,38,0,52,0,58,0,64,0,75,0,78,0,85,0,96,0,99,1,102,2,112,2,116,2,119,2,125,3,130,5,138,5,139,6,165,6
0,0,0,1,1,8,1,9,1,11,2,12,2,12,2,15,2,19,2,23,3,24,3,26,4,30,6,32,6,39,6,40,6,44,6,47,7,55,8,57,8,65,10
0,0,0,2,1,5,1,6,1,19,1,25,1,41,1,41,2,46,2,54,2,60,2,73,2,82,3,86,3,97,3,102,4,115,4,123,4,127,6,137,6,148,7
0,0,0,3,1,12,1,13,2,27,2,37,3,41,3,48,4,51,4,55,4,65,4,69,4,77,4,84,4,89,4,96,4,98,5,108,5,116,5,136,5,152,7
0,0,0,6,0,10,0,17,0,24,1,29,1,39,1,41,2,42,3,51,3,55,3,66,3,69,4,78,4,84,4,92,4,97,5,108,5,113,7,129,7,135,7
0,0,0,9,0,19,0,36,0,48,0,60,1,74,1,82,1,86,3,90,3,114,3,124,3,129,4,143,4,151,5,157,5,172,5,176,6,182,7,190,7,201,7
0,0,0,5,0,6,1,11,1,25,1,43,1,59,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1,80,1
0,0,0,0,0,13,0,16,1,22,2,28,2,34,2,43,2,46,3,56,3,59,3,68,4,72,5,77,5,81,6,86,6,97,6,104,7,110,7,116,7,128,7
0,0,0,0,1,4,3,9,3,13,3,13,3,18,3,22,4,30,4,36,4,41,5,45,5,50,5,59,5,62,5,70,6,74,7,79,7,82,7,94,7,98,9
0,0,0,5,0,20,0,28,0,32,0,37,1,44,1,49,1,60,1,62,1,67,1,77,1,91,1,101,1,112,1,115,2,120,2,133,2,140,3,147,4,150,5
0,0,0,7,0,15,0,25,0,46,0,60,0,66,0,70,0,94,0,99,1,109,1,118,2,122,2,133,2,143,2,153,3,170,3,180,4,186,5,201,6,208,7
0,0,0,2,0,19,0,34,0,47,0,56,0,72,0,77,0,92,0,98,0,106,0,116,1,119,2,121,2,129,2,133,2,143,3,145,4,151,5,155,5,166,6
0,0,0,4,0,8,0,19,0,26,0,29,1,37,1,43,2,48,2,56,2,67,2,76,3,78,5,85,5,88,5,95,6,103,6,119,6,127,6,141,7,151,7
0,0,0,10,0,13,0,20,0,33,0,42,0,45,0,52,1,56,1,60,1,66,1,73,1,75,2,83,2,84,3,84,4,89,4,94,4,98,4,110,6,117,7
0,0,0,6,1,15,1,25,1,31,1,56,1,65,1,75,1,82,2,87,2,92,2,100,2,107,2,118,2,126,2,140,2,157,2,179,2,185,3,196,3,209,3
0,0,0,12,0,21,0,36,0,41,1,46,1,47,3,54,3,68,3,77,3,94,3,101,3,111,4,120,4,133,4,139,4,155,4,175,4,179,5,192,5,200,5
0,0,0,8,0,11,0,13,0,26,0,36,1,39,1,47,1,53,1,71,1,77,1,90,1,110,1,126,1,134,1,140,1,143,2,158,2,168,3,196,3,210,3
0,0,0,12,0,26,0,38,0,47,0,57,0,61,0,70,0,74,0,90,0,95,2,99,2,106,2,121,2,128,3,132,4,142,4,148,4,154,4,160,6,162,8
0,0,0,5,0,7,1,10,1,16,1,25,1,32,2,38,2,49,2,61,2,64,2,70,2,82,3,85,3,96,3,111,3,123,3,133,4,136,5,143,5,155,6
0,0,0,7,0,14,1,25,1,33,1,38,1,44,1,54,2,64,2,71,2,75,2,82,2,95,3,102,3,105,4,115,5,121,5,127,6,131,6,134,8,140,8
0,0,0,5,0,10,0,29,0,39,1,40,2,41,2,45,2,54,2,62,2,71,2,81,3,87,4,97,4,105,4,115,5,118,6,125,6,134,6,148,6,157,6
0,0,0,13,0,17,3,25,3,36,3,45,3,48,3,52,3,56,3,62,3,69,3,74,3,88,3,94,3,104,3,116,3,119,3,130,4,131,5,138,5,163,5
0,0,0,2,0,8,1,10,1,16,2,20,2,27,2,29,3,35,4,41,4,57,4,68,4,74,4,82,4,94,4,104,4,112,5,131,5,134,6,138,7,149,7
0,0,0,6,0,12,0,20,0,24,0,38,0,45,0,51,0,61,1,65,2,68,3,77,3,81,3,88,3,98,4,105,4,114,4,120,5,124,5,143,5,153,7
0,0,0,4,0,12,0,20,0,21,1,25,1,35,2,40,2,43,3,46,3,51,3,56,3,70,3,84,3,89,3,109,3,117,4,133,4,138,5,151,5,165,5
0,0,0,7,0,10,0,21,1,24,1,35,1,39,3,40,3,41,4,45,5,47,5,54,5,56,6,58,6,58,6,67,6,71,6,79,6,81,7,82,8,90,9
0,0,0,0,2,14,2,19,2,27,2,33,2,38,2,44,2,53,2,57,2,61,2,67,2,73,2,84,2,89,2,98,2,111,2,119,2,131,3,141,4,153,5
0,0,0,5,0,17,0,22,0,34,0,37,1,48,1,58,1,67,1,77,1,91,1,97,1,106,2,116,2,132,2,137,2,145,2,149,4,153,4,159,5,167,5
0,0,0,6,1,11,1,21,1,21,2,27,2,36,3,41,3,49,4,53,4,56,5,64,5,75,5,85,5,93,5,104,5,111,5,123,5,127,5,136,6,144,7
0,0,0,3,1,7,1,15,2,25,2,31,2,44,2,48,2,53,2,61,2,66,3,71,4,76,5,78,5,82,5,88,6,92,7,94,8,100,9,104,10,104,10
0,0,0,5,0,15,0,26,0,40,1,49,1,55,2,59,2,74,2,80,2,82,3,88,4,93,4,100,4,106,4,118,4,127,4,136,4,151,4,165,5,179,6
0,0,0,10,0,10,1,20,1,31,1,42,1,59,1,72,1,86,1,108,1,113,2,133,2,142,3,147,3,153,3,161,4,165,6,172,6,184,7,195,7,203,7
0,0,0,4,0,7,0,10,1,13,1,22,1,39,1,48,1,51,2,55,2,56,3,63,3,65,3,68,3,72,3,90,3,101,3,112,4,115,5,123,6,129,7
0,0,0,3,1,9,1,20,1,30,1,36,2,46,3,49,3,56,3,71,3,78,3,80,3,84,5,87,5,92,5,97,5,105,5,109,6,116,8,121,8,131,9
0,0,0,11,0,17,0,25,0,36,0,44,0,51,0,56,0,63,0,65,1,72,1,73,2,79,2,87,2,93,2,106,2,115,2,132,2,140,2,148,4,155,6
0,0,0,8,0,12,0,24,0,32,0,50,0,63,0,77,0,90,0,97,0,100,1,111,1,118,2,122,2,136,2,144,3,161,3,170,4,185,4,197,5,209,7
0,0,0,12,0,19,0,24,0,28,1,36,1,39,1,49,1,54,1,59,1,62,3,65,3,70,3,78,3,82,4,90,4,98,4,105,4,111,5,117,6,128,6
0,0,0,3,0,9,0,20,1,23,1,28,2,42,2,50,2,57,3,68,3,77,3,88,3,96,3,108,3,114,4,117,5,123,6,128,6,143,6,151,6,161,6
0,0,0,2,0,13,0,17,1,20,1,21,1,34,2,37,3,42,3,46,4,56,4,62,4,74,4,83,4,96,4,101,4,107,4,111,5,123,6,132,6,141,8
0,0,0,3,0,8,0,12,0,31,0,33,1,36,1,39,1,52,1,55,2,67,2,73,2,90,2,100,2,112,2,122,2,145,2,149,3,170,3,180,4,193,5
0,0,0,3,0,9,0,11,0,15,1,25,1,38,1,49,1,55,1,64,1,72,1,86,2,92,2,107,2,117,2,126,2,136,2,144,3,168,3,178,3,191,4
0,0,0,3,0,4,1,6,1,7,1,8,2,16,2,29,2,37,3,48,3,59,3,72,4,76,4,89,4,94,5,100,5,103,6,114,6,120,7,132,8,137,8
0,0,0,3,0,9,1,18,1,28,1,30,1,41,2,44,2,52,2,59,2,62,3,66,3,72,3,82,3,86,4,89,4,97,4,108,4,126,4,138,4,145,5
0,0,0,13,0,16,0,27,0,33,0,49,0,52,0,55,0,63,0,73,0,90,0,98,0,100,1,124,1,133,2,149,2,160,2,171,2,180,2,198,2,211,3
0,0,0,5,0,14,1,18,1,23,2,26,2,37,2,43,2,50,2,52,3,57,3,59,3,76,3,86,3,99,3,112,4,124,4,134,4,143,5,152,5,161,5
0,0,0,6,0,9,0,15,0,26,0,32,0,37,1,43,1,56,1,60,1,69,1,79,1,89,1,98,1,110,1,120,1,134,1,139,1,154,1,166,1,179,1
0,0,0,4,0,12,1,13,2,14,3,24,3,25,3,30,3,39,3,45,4,48,4,50,5,55,6,57,6,60,6,69,6,76,6,84,6,87,7,90,9,90,10
0,0,0,4,0,12,0,17,0,22,1,29,2,37,2,51,2,60,2,69,2,75,2,86,3,92,4,97,4,102,4,110,4,119,4,129,4,141,5,154,5,168,5
0,0,0,7,0,26,0,35,0,49,0,60,1,68,2,72,2,75,2,84,2,92,3,97,3,108,3,118,3,126,3,141,3,148,4,158,4,163,4,168,4,171,6
0,0,0,6,0,15,0,27,0,45,1,55,1,57,2,73,2,77,3,86,5,92,5,100,5,104,5,115,5,119,6,124,6,134,6,144,6,152,6,167,6,183,7
0,0,0,3,0,11,0,17,1,29,1,36,1,48,1,53,1,60,1,64,2,69,3,75,3,82,3,89,3,93,3,98,4,103,4,113,4,128,4,148,4,165,4
0,0,0,5,1,20,1,24,1,34,1,41,1,51,1,61,1,67,1,72,2,78,2,83,2,84,5,89,5,95,5,101,6,104,6,109,6,114,6,117,7,130,7
0,0,0,6,0,13,0,34,0,48,0,54,0,59,1,61,2,64,2,70,2,81,2,87,2,91,3,94,3,99,3,112,3,114,4,119,5,132,5,142,5,146,7
0,0,0,1,1,5,2,16,2,26,2,31,2,43,2,49,2,58,2,60,2,68,2,75,2,80,2,90,2,105,2,112,2,119,3,128,3,134,4,142,5,147,6
0,0,0,11,0,26,0,37,0,52,0,63,0,82,1,91,1,98,1,104,1,115,2,121,2,129,2,149,2,164,2,173,3,183,4,194,4,211,4,221,6,225,7
0,0,0,5,0,21,0,32,0,39,1,45,1,55,1,58,2,61,2,66,3,70,3,88,3,101,5,105,5,111,5,134,5,139,5,143,5,165,5,175,5,189,5
0,0,0,2,0,6,0,16,0,22,1,27,1,37,2,49,2,53,2,64,2,66,3,72,4,76,4,86,4,93,4,101,4,120,4,127,4,142,5,151,5,159,5
0,0,0,14,0,20,0,26,0,39,1,42,2,48,2,53,2,59,2,64,2,68,2,69,2,74,3,81,3,85,3,104,3,112,3,120,4,131,5,140,6,162,6
0,0,0,4,0,13,0,22,0,37,0,45,0,59,0,62,0,68,0,73,0,87,1,97,1,98,2,100,2,105,2,109,2,119,2,126,3,134,3,140,3,149,4
0,0,0,1,0,4,0,7,1,9,1,16,1,17,1,25,1,29,1,34,1,39,1,46,1,51,1,56,1,59,2,65,2,69,2,71,2,77,3,77,6,84,6
0,0,0,0,0,0,1,7,1,8,1,16,1,21,1,31,1,35,2,42,2,46,2,55,2,60,2,68,2,72,2,77,2,86,3,91,3,93,3,105,3,109,4
0,0,0,5,1,8,1,11,1,19,1,25,2,27,2,34,2,40,2,48,3,51,3,55,3,58,5,62,5,65,5,70,5,78,5,84,5,90,5,95,5,98,6
0,0,0,1,0,5,1,11,1,15,3,17,3,21,3,27,3,35,3,44,3,49,4,57,4,63,5,71,5,75,5,80,7,82,7,86,7,92,7,94,7,101,8
0,0,0,17,0,24,0,27,1,31,2,38,2,46,2,53,2,59,2,64,2,76,3,84,3,86,4,93,4,96,4,99,4,113,4,130,4,144,5,165,5,180,7
0,0,0,9,0,20,0,24,1,29,2,31,2,43,2,53,2,68,2,76,2,79,3,86,4,90,4,99,4,108,4,122,5,137,5,141,5,152,6,174,6,183,7
