,run0,wkt0,run1,wkt1,run2,wkt2,run3,wkt3,run4,wkt4,run5,wkt5,run6,wkt6,run7,wkt7,run8,wkt8,run9,wkt9,run10,wkt10,run11,wkt11,run12,wkt12,run13,wkt13,run14,wkt14,run15,wkt15,run16,wkt16,run17,wkt17,run18,wkt18,run19,wkt19,run20,wkt20,target,chased
0,0,0,2,0,12,0,15,0,22,1,31,1,34,2,38,2,45,2,53,2,58,2,67,2,75,4,82,4,98,4,100,5,104,5,108,5,115,5,117,5,117,5,117,1
0,0,0,0,0,5,0,6,1,14,1,22,1,33,1,36,1,38,1,59,1,62,2,75,2,81,3,86,3,90,4,99,4,105,4,111,4,125,5,130,6,135,6,135,1
0,0,0,6,0,10,0,16,0,19,0,29,0,35,0,41,0,50,0,51,1,60,1,66,1,71,1,75,1,77,1,85,1,95,1,100,1,102,2,113,3,114,3,114,1
0,0,0,5,0,16,0,22,1,43,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,51,1,110,0
0,0,0,10,0,10,1,20,1,28,1,44,2,50,2,65,2,71,3,78,3,81,3,87,3,97,3,102,3,103,3,103,3,103,3,103,3,103,3,103,3,103,3,103,1
0,0,0,8,0,11,0,13,1,16,1,27,2,34,2,39,2,48,3,54,3,58,4,62,4,65,6,71,6,88,6,99,6,113,6,115,8,124,9,126,10,126,10,178,0
0,0,0,5,0,7,0,12,0,21,0,24,1,30,1,34,1,38,1,41,1,49,1,59,1,62,3,66,3,73,3,83,3,88,3,102,3,120,4,133,4,137,4,134,1
0,0,0,4,0,7,0,16,0,26,0,35,0,42,0,56,0,64,0,72,0,77,0,92,0,96,0,107,0,112,0,125,0,136,1,136,1,136,1,136,1,136,1,136,1
0,0,0,8,0,11,1,19,1,20,1,32,1,44,1,51,1,59,1,70,1,75,1,86,1,95,2,102,2,117,2,122,2,133,2,135,3,141,3,146,3,158,3,155,1
0,0,0,3,0,12,0,22,0,34,0,37,1,49,1,58,2,67,2,71,3,82,3,84,3,92,3,96,3,100,3,110,3,115,4,118,4,135,4,149,4,167,4,176,0
0,0,0,8,0,19,0,26,0,26,2,34,2,48,2,53,3,56,3,60,4,69,4,79,4,88,5,91,5,108,5,111,5,118,5,127,5,127,5,127,5,127,5,127,1
0,0,0,8,0,14,1,16,2,24,2,26,3,50,3,57,3,60,3,65,3,77,4,88,4,94,6,97,6,101,6,108,6,122,6,125,7,129,8,136,9,136,10,188,0
0,0,0,6,0,11,0,18,0,21,1,30,2,35,2,47,2,55,2,61,2,64,3,67,3,71,3,76,3,85,4,89,5,103,5,117,5,124,6,136,6,136,6,133,1
0,0,0,6,0,12,0,17,1,26,1,32,1,34,2,39,2,41,3,49,4,50,4,53,6,58,6,62,6,74,6,81,6,92,6,95,6,105,8,107,10,107,10,156,0
0,0,0,7,0,12,1,22,1,28,1,40,1,47,1,51,1,58,1,64,1,72,1,85,1,101,1,109,1,117,1,117,1,117,1,117,1,117,1,117,1,117,1,114,1
0,0,0,12,0,15,0,20,1,29,1,37,1,49,1,56,1,58,2,62,2,70,2,74,2,76,2,83,2,85,3,99,3,106,4,108,4,119,5,128,5,128,5,128,1
0,0,0,7,0,15,0,21,1,40,1,52,1,59,1,61,1,66,2,73,2,77,2,82,2,91,3,100,3,102,4,107,5,109,5,113,6,118,7,128,8,132,10,146,0
0,0,0,5,1,7,2,13,2,21,2,25,2,28,2,30,4,39,4,46,5,48,5,53,5,60,6,69,6,73,6,77,7,78,8,83,9,90,9,91,10,91,10,190,0
0,0,0,12,0,24,0,34,0,35,1,39,1,48,1,53,1,57,1,63,2,66,3,73,3,97,3,108,3,112,4,123,4,135,5,142,6,148,7,159,8,168,9,184,0
0,0,0,5,0,15,0,23,0,27,2,38,2,65,2,77,2,85,2,99,2,107,3,119,3,129,3,142,3,142,3,142,3,142,3,142,3,142,3,142,3,142,3,184,0
0,0,0,2,0,9,1,12,1,14,1,17,1,30,1,36,1,44,2,51,2,66,3,74,3,81,3,89,3,99,4,108,4,114,4,124,5,127,7,129,8,133,9,168,0
0,0,0,6,0,16,0,27,0,32,0,36,0,45,0,52,1,56,2,61,2,66,3,70,4,76,4,88,4,95,4,104,4,106,5,116,5,120,5,139,5,139,5,138,1
0,0,0,9,0,15,1,16,1,20,1,24,2,28,2,40,2,45,2,54,2,60,2,72,2,79,2,88,2,104,2,119,3,119,3,119,3,119,3,119,3,119,3,162,0
0,0,0,5,0,10,1,20,1,34,1,40,1,51,1,60,1,70,1,75,1,82,2,94,3,97,4,100,4,120,4,130,5,136,5,141,7,145,8,157,8,164,8,192,0
0,0,0,2,0,6,0,6,0,15,0,24,1,25,2,30,2,39,2,51,2,59,2,62,3,69,4,72,4,77,4,85,5,93,6,108,6,113,7,119,8,131,9,129,1
0,0,0,3,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,6,0,75,0
0,0,0,9,0,16,0,28,0,38,1,41,1,47,1,50,1,56,1,59,1,62,1,70,1,73,1,80,1,91,1,102,1,102,1,102,1,102,1,102,1,102,1,101,1
0,0,0,7,1,7,1,8,1,8,1,8,2,10,3,11,3,15,4,17,4,21,4,24,4,30,4,34,4,37,4,41,4,44,5,46,6,49,6,55,7,57,10,63,0
0,0,0,5,0,13,0,20,0,22,0,25,0,31,0,36,0,41,0,45,1,52,1,54,2,60,2,65,2,69,2,77,2,83,2,88,2,92,2,94,2,94,2,94,1
0,0,0,7,1,8,1,10,1,15,2,21,2,25,2,33,2,36,2,40,2,46,2,58,2,61,3,63,3,66,3,69,4,77,4,78,4,83,4,83,4,83,4,83,1
0,0,0,1,0,3,0,4,1,8,1,13,1,16,1,21,1,25,1,31,2,32,3,33,4,35,5,43,5,44,5,46,6,49,7,57,7,60,8,63,9,63,10,82,0
0,0,0,17,0,26,0,43,0,47,0,49,1,58,1,62,1,69,1,73,1,87,1,92,1,100,1,106,1,114,1,120,1,139,1,142,1,149,1,161,1,179,1,198,0
0,0,0,2,0,12,0,17,0,23,1,27,1,32,1,36,1,40,1,42,1,47,2,58,2,68,2,72,2,79,2,83,2,92,2,102,2,113,2,114,2,114,2,114,1
0,0,0,0,1,5,1,6,1,17,1,19,2,25,2,31,2,35,2,40,2,44,2,46,2,58,2,67,2,73,2,79,4,89,4,89,4,97,4,97,4,97,4,95,1
0,0,0,5,0,9,0,23,0,35,0,48,0,54,0,59,0,63,0,71,0,75,1,84,2,96,2,110,2,125,2,136,2,146,2,152,3,167,4,173,6,181,7,193,0
0,0,0,7,0,12,1,14,1,17,1,22,1,29,1,38,1,44,2,58,2,67,2,76,2,79,3,81,3,87,3,97,4,99,5,109,5,118,5,128,5,128,5,127,1
0,0,0,6,0,11,1,20,1,27,1,35,1,43,1,50,1,56,2,60,2,64,2,67,3,72,3,81,3,89,4,91,6,95,7,106,8,116,8,118,10,118,10,140,0
0,0,0,3,1,12,1,13,2,18,2,23,2,32,2,35,2,38,3,40,4,43,4,46,4,53,4,56,4,63,4,70,4,74,5,81,5,97,5,100,6,105,6,133,0
0,0,0,8,0,23,0,36,0,42,0,43,0,53,1,60,1,70,1,80,1,82,2,88,2,93,2,105,2,121,2,127,3,130,3,139,3,140,3,140,3,140,3,140,1
0,0,0,7,0,22,0,23,1,32,1,38,2,48,2,51,3,59,3,66,3,74,3,85,3,113,3,114,3,114,3,114,3,114,3,114,3,114,3,114,3,114,3,114,1
0,0,0,3,0,8,0,10,2,18,2,26,2,26,2,30,3,33,3,43,3,49,3,57,3,64,4,72,4,76,5,84,5,88,5,99,5,107,5,122,5,131,5,147,0
0,0,0,6,0,9,1,11,3,17,3,27,3,33,3,42,3,50,3,54,3,63,3,68,3,73,3,76,3,80,4,90,4,103,4,109,4,117,5,128,5,128,5,128,1
0,0,0,2,1,7,1,9,2,14,3,22,3,24,3,28,3,36,3,38,3,41,3,48,3,54,3,60,3,73,3,82,3,89,3,92,3,92,3,92,3,92,3,92,1
0,0,0,5,0,7,0,28,0,30,1,45,1,49,2,54,2,60,2,64,2,68,2,79,2,84,2,102,2,112,2,119,2,125,2,131,2,131,2,131,2,131,2,131,1
0,0,0,7,0,12,0,17,0,20,1,22,1,26,2,32,2,37,3,44,3,52,3,58,3,64,4,69,4,73,4,84,4,90,4,94,6,99,6,109,6,117,6,159,0
0,0,0,0,0,5,1,20,1,29,1,40,1,46,1,52,1,58,2,68,2,75,2,80,2,87,2,93,2,98,3,100,4,106,4,114,4,126,4,129,4,129,4,129,1
0,0,0,2,0,4,0,11,0,23,0,27,0,38,0,49,0,54,1,58,1,62,2,69,2,74,2,85,2,91,3,96,3,106,3,130,3,140,3,147,3,154,5,157,0
0,0,0,2,0,3,0,5,0,13,0,18,0,27,0,36,1,38,1,44,2,48,3,50,3,57,4,68,4,72,4,78,4,84,5,94,6,103,7,104,10,104,10,127,0
0,0,0,5,0,10,0,22,0,23,0,33,0,39,1,46,1,53,1,65,1,73,1,82,2,90,2,100,2,112,2,120,2,131,2,144,2,149,3,157,4,160,6,166,0
0,0,0,5,0,10,1,14,1,30,1,32,2,36,2,40,2,44,3,49,3,58,3,62,4,66,5,70,5,80,5,93,5,99,6,109,7,126,8,137,8,139,9,149,0
0,0,0,14,0,21,0,23,1,44,1,54,1,56,1,63,1,67,1,75,1,84,2,92,2,99,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,2,100,1
0,0,0,4,0,12,1,19,1,20,2,31,2,37,2,43,2,47,2,52,3,56,3,59,3,69,3,77,3,82,4,91,4,99,5,103,6,117,6,124,6,130,7,131,0
0,0,0,14,0,18,0,23,2,26,2,36,2,40,2,43,4,46,5,50,5,55,5,56,6,62,6,77,6,90,6,99,7,104,8,109,8,122,8,125,10,125,10,145,0
0,0,0,6,0,9,0,14,0,24,0,31,0,38,0,43,0,46,0,59,0,65,0,71,0,74,0,88,0,97,0,103,0,119,0,132,0,139,0,139,0,139,0,139,1
0,0,0,4,0,11,0,19,1,19,1,21,1,43,1,50,1,56,1,75,1,80,2,95,2,104,2,110,2,115,2,117,2,135,2,145,2,158,2,158,2,158,2,155,1
0,0,0,6,0,13,0,30,0,51,0,58,1,64,1,67,1,79,1,82,1,87,1,96,1,104,2,109,2,112,2,117,2,128,2,131,3,138,3,148,3,148,3,146,1
0,0,0,2,0,2,1,7,1,15,1,25,1,38,1,43,1,46,2,49,2,51,2,54,3,63,3,65,3,69,4,76,5,89,5,97,6,103,7,109,7,115,7,115,1
0,0,0,5,1,13,2,22,3,26,3,34,3,40,4,46,4,57,4,68,4,72,5,77,5,83,6,95,6,105,6,118,6,121,7,127,8,132,8,138,8,142,8,184,0
0,0,0,3,0,4,0,6,1,10,2,17,2,31,2,37,2,46,2,54,2,64,2,68,3,78,4,82,4,95,4,101,4,112,4,125,4,137,4,150,6,166,6,166,1
0,0,0,7,0,11,0,24,0,29,0,33,0,39,0,45,0,55,0,57,1,68,1,71,2,77,3,85,3,99,3,104,3,110,4,115,5,122,5,126,6,132,7,181,0
0,0,0,6,0,19,0,23,0,35,0,44,1,48,1,58,1,58,3,62,3,68,3,73,3,76,4,79,4,88,4,94,4,101,4,108,4,119,4,120,4,126,4,125,1
0,0,0,0,1,7,1,10,1,22,1,25,2,38,2,45,3,54,3,57,3,63,3,74,3,78,4,86,4,95,4,99,5,104,6,114,6,118,7,124,7,135,8,160,0
0,0,0,1,1,6,2,16,2,19,2,34,2,45,2,59,2,65,2,74,2,82,2,92,2,97,2,106,2,107,3,116,4,117,4,123,5,128,6,147,7,153,9,158,0
0,0,0,2,0,10,0,20,1,32,2,43,2,48,2,52,2,64,2,74,2,84,2,96,2,103,2,106,2,118,2,126,2,129,3,130,4,136,5,141,7,152,7,153,0
0,0,0,7,0,19,0,28,0,38,0,39,2,41,2,49,2,55,2,59,3,65,3,71,3,73,4,77,4,80,4,87,4,95,4,101,5,106,6,108,10,108,10,120,0
0,0,0,4,1,6,1,10,2,16,2,24,2,26,2,26,3,35,4,39,4,42,4,49,4,57,5,62,5,64,7,71,7,83,7,83,8,88,9,92,10,92,10,180,0
0,0,0,9,0,13,2,22,2,26,2,30,3,32,4,35,4,43,4,49,4,58,4,62,5,67,6,71,6,73,7,80,7,82,8,83,9,83,10,83,10,83,10,170,0
0,0,0,0,1,8,1,11,1,16,1,25,1,33,1,43,1,48,2,50,2,56,2,66,2,70,3,75,3,82,3,87,3,97,4,99,5,106,5,127,5,127,5,124,1
0,0,0,7,0,12,0,17,0,22,0,26,1,27,1,30,1,37,2,40,3,48,3,53,3,56,4,60,4,66,4,70,4,80,5,93,6,103,6,118,6,124,6,120,1
0,0,0,4,0,13,0,21,0,31,0,46,0,48,0,53,1,58,2,64,3,67,3,78,3,82,3,85,3,90,3,98,3,102,3,108,3,123,3,123,3,123,3,118,1
0,0,0,2,0,10,0,17,0,34,0,51,0,60,0,70,0,80,0,88,0,102,0,109,0,114,0,126,0,133,0,144,0,152,1,165,1,165,1,165,1,165,1,162,1
0,0,0,5,1,15,2,26,2,36,2,44,2,55,2,59,3,65,3,72,3,83,3,90,3,102,3,111,3,121,3,129,3,141,3,149,3,157,3,170,3,186,3,186,1
0,0,0,7,0,10,0,20,0,29,0,40,1,49,1,56,1,66,1,81,1,90,1,92,2,103,3,110,3,124,3,135,3,135,3,135,3,135,3,135,3,135,3,132,1
0,0,0,6,0,18,0,38,0,44,0,57,0,64,0,72,1,75,1,81,1,88,1,90,2,101,2,108,2,115,3,118,3,122,4,130,4,137,4,143,6,146,8,166,0
0,0,0,5,0,9,0,11,1,19,2,24,2,26,3,28,3,33,3,41,3,49,3,53,3,56,4,66,4,69,4,76,4,83,6,86,6,94,6,110,6,125,8,136,0
0,0,0,12,1,16,1,28,1,37,1,46,1,49,2,53,3,54,4,58,4,66,4,70,4,73,5,77,5,86,6,95,6,110,6,119,6,124,6,134,6,140,6,172,0
0,0,0,4,0,12,1,19,1,26,1,36,1,45,1,52,1,57,2,60,2,64,2,73,2,77,2,82,2,95,2,105,2,115,3,126,4,134,4,141,6,152,6,163,0
0,0,0,6,0,20,0,26,1,34,2,44,2,57,2,65,2,71,2,83,2,85,4,96,4,102,4,111,4,126,5,140,5,151,6,154,10,154,10,154,10,154,10,188,0
0,0,0,10,0,18,0,23,0,43,0,58,0,64,0,68,0,77,0,84,0,92,0,101,0,112,0,118,0,126,2,131,2,150,2,167,2,171,2,178,2,178,2,176,1
0,0,0,6,0,11,0,17,0,28,0,40,0,43,1,47,1,56,1,65,1,68,1,75,1,78,1,84,1,91,1,92,2,96,2,104,2,105,2,105,2,105,2,105,1
0,0,0,6,0,8,0,13,0,22,1,24,1,31,1,37,2,44,2,48,2,58,2,63,2,75,2,80,2,91,2,97,2,105,2,113,2,117,2,117,2,117,2,115,1
0,0,0,3,0,7,0,9,1,11,2,13,2,19,2,23,2,30,2,45,2,53,3,58,3,72,4,75,4,84,5,99,5,104,6,108,7,122,7,131,8,144,8,167,0
0,0,0,5,0,12,0,14,1,16,1,29,1,49,1,56,1,74,1,87,1,92,2,104,2,114,4,120,4,125,5,131,5,139,5,142,5,152,6,167,6,172,7,193,0
0,0,0,0,0,8,0,14,1,26,1,38,1,46,1,56,1,61,1,70,1,74,1,88,1,98,1,106,1,116,1,131,1,136,2,147,3,149,5,158,7,174,8,174,1
0,0,0,9,0,11,0,13,1,21,1,35,1,40,1,46,1,52,2,55,2,61,3,64,4,68,4,72,4,76,4,82,4,87,5,92,6,95,7,99,8,102,8,137,0
0,0,0,8,0,19,0,26,1,36,1,43,1,47,1,57,1,65,1,74,1,86,1,88,2,103,2,119,2,124,3,129,3,133,3,136,3,143,3,155,3,166,4,168,0
0,0,0,6,0,17,1,20,1,31,1,32,1,38,1,56,1,60,2,71,2,77,2,79,2,83,2,94,2,107,2,113,2,117,2,135,2,142,2,147,3,147,3,144,1
0,0,0,3,0,5,0,20,0,31,0,46,0,57,0,62,0,69,0,70,1,74,1,84,1,95,2,97,2,108,2,116,2,122,2,132,2,143,2,147,2,147,2,147,1
0,0,0,2,1,11,1,12,3,17,3,20,3,22,3,25,3,33,3,41,3,45,3,58,3,68,3,72,3,83,3,99,3,110,3,118,3,120,4,124,5,134,5,134,1
0,0,0,9,1,11,1,19,1,27,1,37,2,43,4,46,4,61,4,68,4,76,4,85,4,93,4,100,4,101,5,111,5,119,5,124,6,126,6,128,7,133,9,264,0
0,0,0,1,0,5,0,12,1,12,3,14,3,21,3,28,3,38,3,42,3,57,3,61,4,66,4,72,4,86,4,100,4,111,4,122,5,131,5,150,5,164,7,172,0
0,0,0,5,0,6,0,13,0,28,0,30,1,42,1,51,1,65,2,75,2,79,2,82,3,90,3,104,3,112,3,116,3,124,3,132,4,142,4,150,4,162,5,160,1
0,0,0,4,0,17,0,27,0,42,0,46,0,58,0,60,0,68,1,75,1,76,2,84,2,86,2,98,2,103,3,114,3,114,3,128,3,132,4,145,5,160,5,160,1
0,0,0,9,0,14,2,16,2,28,2,36,2,45,2,52,2,55,2,66,2,75,2,76,3,87,3,101,3,106,3,118,3,127,3,135,3,148,4,150,4,150,4,150,1
0,0,0,1,0,7,0,7,1,13,1,21,1,30,1,40,1,42,1,45,1,53,1,70,1,78,2,82,2,89,2,109,2,124,2,130,2,146,2,146,2,146,2,145,1
0,0,0,5,0,10,0,22,0,25,0,34,0,35,1,38,2,44,4,56,4,66,4,69,5,78,5,81,5,89,7,94,7,102,7,108,7,110,7,124,7,136,7,195,0
0,0,0,18,0,24,0,32,1,33,1,51,1,63,2,67,2,72,2,76,2,85,2,94,2,99,3,107,3,119,3,126,3,138,3,151,3,172,3,182,4,186,4,201,0
0,0,0,0,0,10,0,18,0,25,0,37,0,43,0,58,0,65,0,71,0,75,0,78,2,85,2,96,2,104,2,110,2,119,2,128,2,130,4,137,4,149,4,165,0
0,0,0,8,0,21,0,21,1,32,1,36,1,45,1,48,2,63,2,73,2,80,2,85,2,95,2,105,2,115,2,120,3,130,3,142,3,159,3,166,4,173,6,172,1
0,0,0,7,0,12,1,17,2,23,2,38,2,55,2,60,3,67,3,77,4,80,5,91,5,95,5,110,5,111,7,118,7,129,7,138,8,149,9,158,9,170,10,175,0
0,0,0,9,0,21,0,26,2,37,3,43,4,46,4,50,4,55,5,61,5,68,6,72,6,74,6,79,6,92,6,93,7,96,7,110,7,114,7,121,8,127,9,165,0
0,0,0,6,0,16,0,19,1,20,1,25,1,36,1,43,1,53,2,56,2,61,2,64,2,79,2,84,2,94,2,106,2,119,2,127,2,130,3,130,3,130,3,130,1
0,0,0,3,0,12,0,19,0,27,1,32,2,34,2,38,2,49,2,50,2,56,2,63,2,78,2,85,2,96,2,100,2,114,2,126,3,137,3,137,3,137,3,137,1
0,0,0,8,0,13,1,16,1,23,1,27,1,36,2,43,2,53,2,57,2,65,2,73,3,92,3,103,3,112,3,122,3,133,3,145,3,157,3,168,3,171,6,187,0
0,0,0,4,0,12,0,20,1,25,1,35,1,39,1,46,2,49,2,68,2,77,2,82,4,85,4,98,4,112,4,122,4,143,4,152,5,160,7,164,8,170,9,188,0
0,0,0,8,0,15,0,25,0,35,0,40,0,48,1,55,1,65,2,75,2,82,2,90,2,100,2,102,2,111,2,114,2,121,2,129,2,133,2,133,2,133,2,133,1
0,0,0,6,0,17,0,23,0,30,0,33,1,41,2,43,3,46,3,52,3,55,3,59,3,64,4,72,4,81,4,81,4,81,4,81,4,81,4,81,4,81,4,81,1
0,0,0,7,0,19,0,24,1,27,1,33,1,46,1,51,1,61,1,76,1,79,1,90,1,99,1,111,1,123,1,140,1,148,2,162,3,172,3,176,3,176,3,175,1
0,0,0,9,0,11,0,19,0,33,0,40,0,53,0,63,0,72,0,76,0,84,0,94,0,99,1,106,1,127,1,128,2,136,3,150,3,161,4,174,4,182,5,179,1
0,0,0,12,0,16,0,22,0,24,0,39,0,47,1,48,2,50,2,61,2,69,2,82,2,96,3,101,3,112,3,117,3,138,3,154,3,162,3,162,3,162,3,162,1
0,0,0,0,0,7,0,18,0,27,0,36,0,49,0,55,0,61,0,68,0,77,0,85,0,97,0,105,0,113,1,126,1,133,1,150,1,155,1,155,1,155,1,155,1
0,0,0,2,1,12,1,22,1,29,1,30,1,38,1,46,2,52,2,55,3,62,4,68,4,77,5,79,5,89,6,92,7,97,8,100,8,104,9,105,10,105,10,171,0
0,0,0,4,0,11,1,24,1,29,1,46,1,49,2,52,2,56,3,64,5,75,5,87,5,91,6,100,6,104,6,109,6,111,7,115,7,127,7,134,7,146,8,224,0
0,0,0,4,0,6,1,12,1,20,1,31,1,38,1,47,1,55,1,65,1,73,2,82,2,92,2,95,2,98,2,105,2,117,2,130,2,135,2,147,2,147,2,146,1
0,0,0,9,0,19,0,22,1,25,2,29,2,34,2,39,2,41,3,44,3,49,3,53,4,58,4,69,4,78,5,80,5,95,5,98,6,103,7,105,8,106,10,153,0
0,0,0,7,0,16,0,25,0,31,1,48,1,49,2,61,3,64,3,84,3,88,3,96,3,105,3,109,3,118,3,123,4,129,4,133,6,150,6,165,6,179,7,184,0
0,0,0,4,1,8,1,17,1,24,1,26,2,37,2,38,2,40,3,45,3,50,3,55,3,63,3,67,3,73,3,83,3,93,4,100,4,112,4,116,5,116,5,113,1
0,0,0,2,1,7,1,17,1,22,1,29,1,41,1,45,1,50,3,51,3,54,4,60,4,62,4,71,4,89,4,93,4,96,4,102,5,107,6,111,7,120,9,151,0
0,0,0,0,1,4,1,10,1,22,1,27,1,31,2,38,2,46,2,51,2,61,2,62,3,68,3,74,3,80,3,85,3,87,3,102,4,105,5,111,5,116,5,116,1
0,0,0,2,0,3,0,14,0,18,2,19,3,24,3,31,3,35,3,43,3,49,4,72,4,82,4,92,4,114,4,130,4,133,4,138,5,144,5,144,5,144,5,142,1
0,0,0,7,1,21,1,40,1,45,1,51,3,56,3,59,3,62,3,66,3,77,4,85,4,93,4,97,4,101,4,101,4,111,5,121,5,121,5,121,5,121,5,121,1
0,0,0,5,0,13,0,23,0,30,1,35,1,39,1,50,1,59,1,67,1,73,1,82,1,95,3,99,3,100,4,113,4,117,4,146,4,167,4,172,4,184,4,179,1
0,0,0,10,0,19,1,24,1,25,2,30,3,33,3,45,3,54,3,66,3,74,3,85,3,96,3,105,3,114,3,122,3,127,4,134,5,149,6,153,6,163,7,171,0
0,0,0,6,1,12,1,17,1,28,1,34,2,49,2,51,3,56,4,60,4,65,5,73,5,83,5,90,5,97,5,103,6,110,6,122,7,125,9,130,9,135,9,169,0
0,0,0,5,1,11,1,18,1,22,2,27,3,29,4,32,4,47,4,58,4,60,5,69,5,82,6,92,6,98,6,106,6,122,6,129,6,134,6,144,6,152,7,167,0
0,0,0,6,0,12,0,13,1,21,1,31,2,41,2,45,2,52,3,58,3,68,4,79,4,90,4,95,4,112,4,138,4,154,4,172,4,194,4,194,4,194,4,191,1
0,0,0,3,0,14,0,16,0,17,0,30,0,33,0,37,0,39,1,42,2,44,2,49,2,51,3,59,3,65,5,73,5,75,6,85,7,88,8,102,8,113,9,137,0
0,0,0,12,0,17,0,33,1,37,1,40,2,47,2,55,2,57,4,62,4,65,5,72,5,83,5,92,5,100,5,104,5,116,5,119,7,122,7,128,8,134,9,173,0
0,0,0,8,0,11,2,19,2,29,3,37,3,56,3,68,4,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,82,6,107,0
0,0,0,3,0,13,0,17,0,25,0,30,0,45,0,49,0,62,0,74,0,77,0,84,0,90,1,98,1,103,2,106,3,108,4,108,4,116,5,132,5,132,5,131,1
0,0,0,10,0,12,1,17,1,27,1,40,1,56,1,72,1,86,1,89,2,92,2,98,3,101,4,109,4,113,4,127,5,129,6,137,6,140,8,144,10,144,10,193,0
0,0,0,8,0,13,1,15,1,25,1,28,1,44,1,50,2,55,3,55,4,57,5,62,5,70,5,73,5,91,5,99,5,102,6,108,6,118,6,123,6,135,6,133,1
0,0,0,6,0,18,0,21,0,32,0,36,0,45,0,48,0,61,0,70,0,73,1,83,1,99,1,112,1,125,1,126,2,129,3,140,4,143,5,158,5,169,6,166,1
0,0,0,2,2,5,3,12,3,22,3,29,3,35,4,38,5,41,6,50,6,54,6,57,7,59,8,67,8,73,8,83,8,93,8,97,8,99,9,107,9,125,9,149,0
0,0,0,9,1,15,1,27,2,34,2,41,2,45,2,50,2,68,3,81,3,88,4,94,4,105,4,122,4,132,4,137,6,148,6,155,6,161,7,174,7,181,7,199,0
0,0,0,9,0,14,2,17,2,22,2,26,2,30,2,35,2,42,2,49,2,53,2,55,2,57,3,67,3,71,3,73,3,74,4,74,4,74,4,74,4,74,4,74,1
0,0,0,2,1,10,1,16,1,21,1,25,1,29,1,32,2,42,2,43,3,47,3,48,4,56,7,59,7,68,7,82,7,85,8,95,8,109,8,110,9,111,10,146,0
0,0,0,2,1,3,1,7,1,11,2,13,2,16,3,20,3,23,3,25,5,33,5,45,5,54,6,63,6,69,6,74,6,78,6,92,7,100,7,111,7,115,10,123,0
0,0,0,3,1,13,1,22,1,31,1,37,1,49,1,52,1,58,1,76,1,82,1,89,1,99,1,101,1,117,1,125,3,130,5,141,5,149,6,159,6,162,8,169,0
0,0,0,5,0,11,1,27,1,35,1,45,2,45,2,53,3,61,3,70,3,74,3,79,4,92,4,99,4,99,5,110,5,116,5,121,6,128,6,132,8,134,9,169,0
0,0,0,4,1,8,1,14,2,14,4,17,4,22,4,24,5,30,5,34,5,36,5,38,5,40,5,43,5,47,6,50,6,52,6,56,6,62,6,69,6,75,6,146,0
0,0,0,1,0,5,0,6,0,13,0,19,0,28,1,32,2,35,3,43,3,46,4,52,4,52,6,55,6,64,6,72,6,84,6,90,6,94,7,104,8,115,10,117,0
0,0,0,6,0,9,1,13,1,18,1,19,2,35,2,42,2,50,2,59,2,70,2,79,3,86,3,95,3,104,3,110,3,124,3,146,3,161,4,176,5,176,5,173,1
0,0,0,7,0,13,0,15,0,24,1,27,2,29,2,35,2,41,2,44,2,46,3,52,3,61,3,69,3,72,5,79,5,83,5,90,6,95,7,95,9,103,9,116,0
0,0,0,8,1,15,1,19,1,27,1,30,2,42,2,44,2,47,2,52,3,61,3,67,3,75,3,81,3,85,4,90,5,97,6,101,6,106,6,118,7,123,7,146,0
0,0,0,14,0,28,0,36,0,47,0,62,0,67,1,71,1,78,2,87,2,90,2,92,2,98,3,102,3,114,3,118,3,126,4,137,4,158,4,164,4,164,4,164,1
0,0,0,13,0,25,0,35,0,36,0,48,0,50,1,54,2,62,2,71,2,76,2,82,2,100,2,111,2,118,2,131,2,131,2,131,2,131,2,131,2,131,2,131,1
0,0,0,5,0,9,0,15,1,19,2,25,3,31,3,43,3,53,3,60,4,67,4,75,4,79,6,84,6,92,7,99,8,104,8,110,9,111,10,111,10,111,10,196,0
0,0,0,2,0,11,0,17,2,24,2,31,2,36,2,40,3,43,4,53,4,58,5,70,5,76,6,91,6,96,6,102,7,107,7,119,7,123,8,133,9,143,9,171,0
0,0,0,12,0,20,0,34,0,44,0,52,1,58,1,59,1,62,1,66,1,74,1,76,2,89,2,96,2,100,2,113,3,116,3,122,5,136,5,155,5,155,5,153,1
0,0,0,0,1,6,2,20,2,27,2,33,3,35,3,44,3,49,3,57,3,66,3,67,5,71,5,88,5,96,5,99,5,113,5,126,5,134,5,149,6,160,7,166,0
0,0,0,2,0,9,0,14,0,20,0,28,0,29,0,33,1,38,1,39,1,49,1,51,1,53,1,61,1,65,1,66,1,66,1,66,1,66,1,66,1,66,1,66,1
0,0,0,8,0,13,1,20,1,28,1,34,1,42,1,57,1,63,2,69,3,72,3,79,3,82,5,84,5,88,5,90,7,93,7,99,8,110,9,110,10,110,10,149,0
